1,10
2,20
3,40
4,69
5,56
6,47
7,52
8,66
9,86
10,99
11,116
12,130
13,148
14,158
15,152
16,137
17,119
18,119
19,104
20,95
21,92
22,82
23,74
24,67
25,64
26,70
27,68
28,69
29,71
30,76
31,75
32,71
33,73
34,69
35,81
36,73
37,74
38,71
39,69
40,84
41,82
42,86
43,79
44,80
45,84
46,74
47,75
48,82
49,82
50,87
51,78
52,76
53,76
54,78
55,97
56,102
57,97
58,102
59,99
60,96
61,92
62,100
63,96
64,97
65,96
66,100
67,105
68,97
69,103
70,96
71,89
72,91
73,89
74,90
75,86
76,90
77,85
78,92
79,84
80,89
81,93
82,89
83,89
84,87
85,90
86,90
87,83
88,90
89,85
90,86
91,78
92,81
93,76
94,79
95,76
96,79
97,77
98,79
99,84
100,91
101,91
102,83
103,92
104,85
105,89
106,95
107,100
108,97
109,100
110,93
111,88
112,90
113,90
114,92
115,87
116,84
117,85
118,95
119,83
120,86
121,89
122,88
123,82
124,84
125,84
126,89
127,98
128,92
129,90
130,87
131,95
132,89
133,93
134,104
135,110
136,116
137,112
138,110
139,104
140,100
141,96
142,89
143,89
144,92
145,78
146,76
147,68
148,80
149,77
150,83
151,82
152,82
153,85
154,84
155,87
156,93
157,100
158,91
159,91
160,88
161,91
162,94
163,99
164,93
165,102
166,98
167,93
168,93
169,87
170,82
171,75
172,75
173,69
174,74
175,70
176,79
177,75
178,84
179,79
180,89
181,92
182,97
183,100
184,96
185,103
186,104
187,104
188,108
189,105
190,101
191,92
192,94
193,93
194,90
195,85
196,88
197,82
198,78
199,83
200,71
201,81
202,85
203,88
204,84
205,86
206,81
207,78
208,75
209,79
210,68
211,71
212,65
213,77
214,74
215,84
216,89
217,96
218,105
219,110
220,109
221,110
222,116
223,103
224,98
225,100
226,87
227,80
228,74
229,81
230,77
231,72
232,68
233,70
234,66
235,71
236,76
237,81
238,81
239,76
240,79
241,82
242,79
243,85
244,87
245,86
246,82
247,78
248,81
249,83
250,79
251,88
252,90
253,84
254,82
255,88
256,90
257,85
258,85
259,87
260,82
261,76
262,82
263,86
264,85
265,89
266,95
267,93
268,93
269,94
270,95
271,88
272,83
273,89
274,78
275,80
276,72
277,76
278,82
279,77
280,76
281,89
282,97
283,92
284,94
285,87
286,85
287,90
288,84
289,92
290,89
291,85
292,79
293,75
294,72
295,86
296,78
297,80
298,83
299,90
300,86
301,86
302,91
303,91
304,93
305,94
306,93
307,90
308,94
309,98
310,100
311,94
312,86
313,79
314,93
315,90
316,93
317,96
318,100
319,97
320,87
321,96
322,85
323,85
324,87
325,86
326,88
327,91
328,87
329,93
330,88
331,88
332,87
333,89
334,88
335,92
336,92
337,89
338,88
339,80
340,84
341,83
342,80
343,84
344,84
345,94
346,88
347,82
348,90
349,91
350,90
351,83
352,93
353,88
354,95
355,98
356,102
357,99
358,93
359,92
360,89
361,89
362,89
363,90
364,88
365,101
366,100
367,101
368,99
369,81
370,83
371,83
372,80
373,79
374,86
375,75
376,80
377,81
378,82
379,78
380,80
381,79
382,84
383,85
384,76
385,81
386,82
387,73
388,81
389,79
390,77
391,81
392,77
393,82
394,96
395,91
396,95
397,94
398,95
399,98
400,96
401,92
402,102
403,97
404,97
405,93
406,92
407,81
408,77
409,80
410,74
411,68
412,73
413,75
414,70
415,66
416,70
417,67
418,71
419,63
420,64
421,66
422,69
423,65
424,70
425,76
426,73
427,79
428,79
429,87
430,91
431,101
432,105
433,108
434,109
435,110
436,105
437,116
438,112
439,111
440,99
441,101
442,89
443,82
444,77
445,83
446,83
447,68
448,73
449,68
450,69
451,80
452,79
453,84
454,88
455,96
456,100
457,108
458,102
459,102
460,97
461,83
462,75
463,79
464,79
465,72
466,75
467,72
468,69
469,68
470,75
471,73
472,79
473,85
474,98
475,95
476,103
477,98
478,102
479,101
480,101
481,103
482,94
483,86
484,88
485,91
486,81
487,81
488,77
489,73
490,68
491,63
492,69
493,63
494,60
495,68
496,68
497,62
498,66
499,65
500,74
