0
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
0
4
5
6
7
8
9
10
11
12
13
14
15
0
17
18
19
20
21
22
23
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
0
6
7
8
9
10
0
12
13
14
15
16
17
18
19
20
21
22
23
24
25
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
0
10
11
12
13
14
15
16
17
18
0
20
21
22
23
24
25
26
27
28
29
11
12
13
14
15
16
0
18
19
20
21
22
23
24
25
26
27
28
29
30
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
0
29
30
31
0
14
15
16
17
18
19
20
21
22
23
0
25
26
27
28
29
30
31
32
33
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
0
0
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
0
33
34
35
17
18
19
20
0
22
23
24
25
26
27
28
29
30
31
32
0
0
0
36
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
19
20
21
0
23
24
25
26
0
28
29
0
31
32
33
34
35
36
37
38
0
1
2
3
4
5
6
7
8
8
10
10
11
11
12
1
4
15
16
17
1
2
3
4
5
6
7
8
7
9
9
10
11
12
13
15
0
16
17
0
2
3
4
5
6
7
8
9
10
10
12
11
13
14
15
13
3
12
2
1
3
4
5
6
7
8
9
10
11
12
13
14
12
16
1
0
0
16
17
17
4
5
6
7
8
9
10
11
6
13
14
15
15
15
14
16
4
6
16
5
5
6
7
8
9
6
11
12
13
0
1
2
2
3
2
7
3
11
10
4
6
7
8
9
10
11
12
13
14
0
0
1
3
5
6
6
5
7
8
16
7
8
9
10
11
12
13
14
5
1
0
1
14
4
14
15
13
1
0
14
8
9
10
11
12
5
14
0
1
2
5
2
4
4
3
8
9
2
9
3
9
10
11
12
13
14
15
16
2
3
6
7
13
12
7
8
12
13
12
15
10
11
12
12
13
14
16
17
4
4
6
7
5
8
13
9
10
12
14
15
11
12
13
14
0
4
17
6
3
5
7
8
8
11
9
9
10
12
13
0
12
13
14
11
1
2
2
1
3
6
0
20
7
18
10
10
11
11
11
0
8
0
1
1
0
3
4
6
3
5
8
9
9
8
10
10
11
11
7
1
10
15
2
3
6
4
5
5
4
10
9
9
11
10
12
11
12
11
16
1
9
9
2
2
9
3
6
4
7
5
8
11
12
17
12
11
12
13
10
2
5
8
3
4
7
8
7
7
2
5
8
10
4
7
13
6
13
5
6
0
3
2
4
5
8
9
5
5
3
4
9
2
3
6
1
2
5
4
15
1
5
6
7
6
7
8
6
6
1
6
7
0
3
13
13
2
1
14
4
3
1
2
9
10
3
8
4
8
8
7
8
9
14
7
0
14
14
0
15
14
0
1
2
3
4
5
6
7
8
9
10
0
12
6
3
4
5
16
17
14
1
2
3
4
5
6
7
8
9
10
4
12
13
7
8
8
12
14
9
13
2
3
4
5
6
7
8
9
10
4
5
6
7
8
9
10
11
13
10
13
3
4
5
6
7
8
9
10
3
5
2
6
7
1
9
10
11
12
18
19
4
5
6
7
8
9
10
11
4
5
6
6
8
7
9
15
8
9
14
10
5
6
7
8
4
5
3
3
4
10
7
8
9
12
9
10
11
9
11
12
6
6
7
8
5
6
7
6
13
12
5
7
6
0
8
7
15
8
13
11
7
7
8
9
10
11
12
14
13
6
7
6
13
12
10
5
11
10
6
11
7
8
8
9
9
13
2
2
14
11
4
4
5
9
3
10
11
12
11
6
9
8
9
9
10
14
15
5
17
5
3
15
14
8
9
3
12
13
2
14
10
11
10
10
11
12
1
16
9
4
8
5
7
8
10
4
11
13
12
13
11
12
13
14
15
16
17
1
0
4
2
5
3
6
2
7
10
0
1
5
12
12
14
12
16
15
11
4
10
4
17
16
6
7
5
6
16
14
15
15
12
13
15
13
17
0
0
3
1
3
0
2
2
1
0
5
18
18
16
4
13
15
16
0
0
1
1
2
2
3
1
5
4
4
1
8
9
0
1
16
15
14
17
18
0
11
1
10
2
3
17
2
3
2
4
5
4
3
2
3
16
17
17
13
16
12
0
17
1
0
0
6
1
3
0
4
17
18
3
16
14
14
14
13
15
12
1
4
2
3
5
1
6
5
1
6
0
2
2
13
16
18
15
20
17
16
0
9
2
8
3
7
7
7
0
7
6
1
17
14
15
0
15
14
16
11
1
10
2
3
9
8
9
8
2
10
11
15
1
15
