1,702
2,1261
3,1799
4,2316
5,2846
6,3364
7,3821
8,4243
9,4625
10,4994
11,5327
12,5659
13,5971
14,6272
15,6547
16,6817
17,7079
18,7347
19,7623
20,7904
21,8186
22,8480
23,8781
24,9077
25,9381
26,9685
27,10005
28,10311
29,10618
30,10925
31,11225
32,11495
33,11778
34,12065
35,12355
36,12639
37,12906
38,13188
39,13477
40,13751
41,14031
42,14318
43,14596
44,14876
45,15180
46,15470
47,15762
48,16045
49,16335
50,16633
51,16934
52,17237
53,17505
54,17775
55,18051
56,18315
57,18585
58,18874
59,19184
60,19491
61,19800
62,20099
63,20410
64,20719
65,21018
66,21289
67,21560
68,21858
69,22158
70,22462
71,22774
72,23044
73,23333
74,23598
75,23882
76,24171
77,24471
78,24769
79,25072
80,25368
81,25654
82,25959
83,26250
84,26545
85,26833
86,27131
87,27424
88,27728
89,28035
90,28286
91,28533
92,28804
93,29094
94,29396
95,29692
96,30002
97,30296
98,30582
99,30883
100,31187
101,31490
102,31778
103,32067
104,32341
105,32624
106,32917
107,33205
108,33477
109,33727
110,34002
111,34281
112,34593
113,34916
114,35218
115,35522
116,35828
117,36123
118,36408
119,36694
120,36982
121,37268
122,37541
123,37827
124,38108
125,38399
126,38682
127,38951
128,39229
129,39533
130,39847
131,40151
132,40460
133,40775
134,41082
135,41405
136,41703
137,41997
138,42290
139,42575
140,42864
141,43153
142,43420
143,43704
144,43984
145,44276
146,44574
147,44868
148,45169
149,45450
150,45728
151,46013
152,46291
153,46584
154,46867
155,47161
156,47449
157,47758
158,48032
159,48302
160,48568
161,48822
162,49093
163,49394
164,49706
165,50034
166,50368
167,50668
168,50937
169,51203
170,51500
171,51787
172,52083
173,52375
174,52672
175,52976
176,53284
177,53557
178,53823
179,54085
180,54359
181,54644
182,54941
183,55250
184,55561
185,55878
186,56162
187,56469
188,56764
189,57050
190,57347
191,57652
192,57937
193,58224
194,58519
195,58821
196,59110
197,59392
198,59676
199,59992
200,60290
201,60597
202,60910
203,61212
204,61511
205,61806
206,62118
207,62416
208,62709
209,63005
210,63305
211,63563
212,63835
213,64115
214,64413
215,64734
216,65033
217,65285
218,65558
219,65864
220,66172
221,66477
222,66783
223,67089
224,67379
225,67697
226,68036
227,68373
228,68684
229,68972
230,69235
231,69519
232,69798
233,70095
234,70404
235,70721
236,71000
237,71295
238,71568
239,71853
240,72138
241,72424
242,72699
243,72994
244,73290
245,73586
246,73860
247,74124
248,74403
249,74670
250,74941
251,75244
252,75572
253,75899
254,76191
255,76460
256,76736
257,77034
258,77334
259,77627
260,77905
261,78201
262,78516
263,78809
264,79087
265,79365
266,79649
267,79943
268,80223
269,80502
270,80795
271,81111
272,81443
273,81763
274,82074
275,82360
276,82642
277,82936
278,83238
279,83533
280,83842
281,84139
282,84390
283,84655
284,84940
285,85230
286,85503
287,85793
288,86095
289,86404
290,86713
291,87014
292,87256
293,87519
294,87825
295,88126
296,88427
297,88735
298,89040
299,89346
300,89640
301,89907
302,90174
303,90447
304,90742
305,91037
306,91342
307,91652
308,91967
309,92246
310,92491
311,92769
312,93053
313,93337
314,93635
315,93946
316,94259
317,94552
318,94840
319,95113
320,95403
321,95702
322,96000
323,96292
324,96594
325,96904
326,97222
327,97535
328,97801
329,98069
330,98348
331,98620
332,98906
333,99203
334,99506
335,99820
336,100120
337,100424
338,100731
339,101024
340,101315
341,101619
342,101894
343,102171
344,102464
345,102762
346,103059
347,103338
348,103623
349,103920
350,104211
351,104514
352,104796
353,105079
354,105374
355,105684
356,105980
357,106257
358,106526
359,106806
360,107085
361,107392
362,107694
363,107981
364,108283
365,108586
366,108890
367,109187
368,109504
369,109819
370,110119
371,110419
372,110704
373,111001
374,111284
375,111563
376,111839
377,112115
378,112392
379,112687
380,112978
381,113282
382,113598
383,113939
384,114266
385,114562
386,114848
387,115156
388,115462
389,115757
390,116045
391,116333
392,116626
393,116913
394,117211
395,117511
396,117802
397,118090
398,118394
399,118681
400,118976
401,119285
402,119617
403,119954
404,120248
405,120554
406,120853
407,121170
408,121495
409,121785
410,122081
411,122374
412,122667
413,122962
414,123234
415,123476
416,123725
417,123993
418,124270
419,124560
420,124867
421,125183
422,125472
423,125783
424,126102
425,126414
426,126728
427,127043
428,127357
429,127675
430,127986
431,128293
432,128603
433,128892
434,129131
435,129392
436,129648
437,129925
438,130202
439,130512
440,130821
441,131135
442,131473
443,131748
444,132032
445,132350
446,132646
447,132952
448,133263
449,133576
450,133875
451,134192
452,134513
453,134810
454,135057
455,135322
456,135613
457,135921
458,136241
459,136544
460,136862
461,137152
462,137450
463,137757
464,138039
465,138318
466,138608
467,138899
468,139211
469,139520
470,139782
471,140039
472,140263
473,140526
474,140795
475,141093
476,141405
477,141737
478,142062
479,142393
480,142713
481,143028
482,143325
483,143618
484,143901
485,144185
486,144471
487,144765
488,145057
489,145338
490,145617
491,145899
492,146150
493,146404
494,146668
495,146942
496,147231
497,147530
498,147855
499,148192
500,148522
